"Age","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Application ID","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","EmployeeSource","Attrition.cat"
54,"Travel_Rarely","Research & Development",7,"4","Medical",142766,"4","Male","2","1","Research Scientist","2","Divorced",3537,5,"No",12,"3","4","1",8,1,"3",4,2,1,2,"Adzuna","Stay"
54,"Travel_Rarely","Research & Development",7,"4","Marketing",142767,"4","Male","2","1","Research Scientist","2","Divorced",3537,3,"No",12,"3","4","1",8,1,"3",4,2,1,2,"Adzuna","Stay"
55,"Travel_Rarely","Research & Development",22,"3","Other",142768,"1","Male","2","1","Research Scientist","2","Divorced",3537,4,"No",12,"3","4","1",8,1,"3",4,2,1,2,"Adzuna","Stay"
34,"Travel_Rarely","Research & Development",5,"2","Medical",142769,"2","Male","2","2","Laboratory Technician","4","Married",3986,1,"No",14,"3","3","1",15,3,"4",15,10,4,13,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",5,"2","Life Sciences",142772,"2","Male","2","2","Laboratory Technician","4","Married",3986,1,"No",14,"3","3","1",15,3,"4",15,10,4,13,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",5,"2","Medical",142775,"2","Male","2","2","Laboratory Technician","4","Married",3986,1,"No",14,"3","3","1",15,3,"4",15,10,4,13,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",5,"2","Life Sciences",142776,"2","Male","2","2","Laboratory Technician","4","Married",3986,1,"No",14,"3","3","1",15,3,"4",15,10,4,13,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",5,"2","Medical",142777,"2","Male","2","2","Laboratory Technician","4","Married",3986,1,"No",14,"3","3","1",15,3,"4",15,10,4,13,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",5,"2","Life Sciences",142780,"2","Male","2","2","Laboratory Technician","4","Married",3986,1,"No",14,"3","3","1",15,3,"4",15,10,4,13,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",5,"2","Medical",142783,"2","Male","2","2","Laboratory Technician","4","Married",3986,1,"No",14,"3","3","1",15,3,"4",15,10,4,13,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",5,"2","Life Sciences",142784,"2","Male","2","2","Laboratory Technician","4","Married",3986,1,"No",14,"3","3","1",15,3,"4",15,10,4,13,"GlassDoor","Stay"
60,"Travel_Rarely","Research & Development",1,"4","Medical",142785,"3","Male","1","3","Healthcare Representative","4","Divorced",10883,3,"No",20,"3","3","1",19,2,"4",1,0,0,0,"Company Website","Stay"
60,"Travel_Rarely","Research & Development",1,"4","Life Sciences",142787,"3","Male","1","3","Healthcare Representative","4","Divorced",10883,0,"No",20,"3","3","1",19,2,"4",1,0,0,0,"Company Website","Stay"
60,"Travel_Rarely","Research & Development",1,"4","Medical",142791,"3","Male","1","3","Healthcare Representative","4","Single",10883,3,"No",20,"4","3","1",20,2,"3",20,7,2,13,"Company Website","Stay"
60,"Travel_Rarely","Research & Development",1,"4","Life Sciences",142792,"3","Male","1","3","Healthcare Representative","4","Divorced",10883,0,"No",20,"4","3","1",19,2,"4",1,0,0,0,"Company Website","Stay"
60,"Travel_Rarely","Research & Development",1,"4","Medical",142793,"3","Male","1","3","Healthcare Representative","4","Divorced",10883,3,"No",20,"3","3","1",19,2,"4",1,0,0,0,"Company Website","Stay"
60,"Travel_Rarely","Research & Development",1,"4","Life Sciences",142795,"3","Male","1","3","Healthcare Representative","4","Divorced",10883,0,"No",20,"3","3","1",19,2,"4",1,0,0,0,"Company Website","Stay"
60,"Travel_Rarely","Research & Development",1,"4","Medical",142799,"3","Male","1","3","Healthcare Representative","4","Single",10883,3,"No",20,"4","3","1",20,2,"3",20,7,2,13,"Company Website","Stay"
60,"Travel_Rarely","Research & Development",1,"4","Life Sciences",142800,"3","Male","1","3","Healthcare Representative","4","Divorced",10883,0,"No",20,"4","3","1",19,2,"4",1,0,0,0,"Company Website","Stay"
33,"Travel_Rarely","Research & Development",21,"3","Medical",142801,"2","Male","4","1","Laboratory Technician","2","Married",2028,1,"No",18,"3","4","3",14,6,"3",14,11,2,13,"Indeed","Stay"
33,"Travel_Rarely","Research & Development",21,"3","Other",142804,"2","Male","4","1","Laboratory Technician","2","Married",2028,1,"No",18,"3","4","3",14,6,"3",14,11,2,13,"Indeed","Stay"
33,"Travel_Rarely","Research & Development",21,"3","Medical",142807,"2","Male","4","1","Laboratory Technician","2","Married",2028,1,"No",18,"3","4","3",14,6,"3",14,11,2,13,"Indeed","Stay"
33,"Travel_Rarely","Research & Development",21,"3","Other",142808,"2","Male","4","1","Laboratory Technician","2","Married",2028,1,"No",18,"3","4","3",14,6,"3",14,11,2,13,"Indeed","Stay"
33,"Travel_Rarely","Research & Development",21,"3","Medical",142809,"2","Male","4","1","Laboratory Technician","2","Married",2028,1,"No",18,"3","4","3",14,6,"3",14,11,2,13,"Indeed","Stay"
33,"Travel_Rarely","Research & Development",21,"3","Other",142812,"2","Male","4","1","Laboratory Technician","2","Married",2028,1,"No",18,"3","4","3",14,6,"3",14,11,2,13,"Indeed","Stay"
33,"Travel_Rarely","Research & Development",21,"3","Medical",142815,"2","Male","4","1","Laboratory Technician","2","Married",2028,1,"No",18,"3","4","3",14,6,"3",14,11,2,13,"Indeed","Stay"
33,"Travel_Rarely","Research & Development",21,"3","Other",142816,"2","Male","4","1","Laboratory Technician","2","Married",2028,1,"No",18,"3","4","3",14,6,"3",14,11,2,13,"Indeed","Stay"
37,"Travel_Frequently","Sales",1,"4","Medical",142817,"3","Male","1","2","Sales Executive","4","Divorced",9525,1,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
29,"Travel_Frequently","Research & Development",20,"1","Medical",142818,"4","Male","1","2","Sales Executive","4","Divorced",9525,1,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
37,"Travel_Frequently","Sales",1,"4","Life Sciences",142819,"3","Male","1","2","Sales Executive","4","Divorced",9525,4,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
29,"Travel_Frequently","Research & Development",20,"1","Other",142820,"4","Male","1","2","Sales Executive","4","Divorced",9525,7,"No",14,"4","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
29,"Travel_Frequently","Research & Development",20,"1","Medical",142821,"4","Male","1","2","Sales Executive","4","Divorced",9525,1,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
29,"Travel_Frequently","Research & Development",20,"1","Other",142822,"4","Male","1","2","Sales Executive","4","Divorced",9525,7,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
37,"Travel_Frequently","Sales",1,"4","Medical",142823,"3","Male","1","2","Sales Executive","4","Divorced",9525,1,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
37,"Travel_Frequently","Sales",1,"4","Life Sciences",142824,"3","Male","1","2","Sales Executive","4","Divorced",9525,4,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
37,"Travel_Frequently","Sales",1,"4","Medical",142825,"3","Male","1","2","Sales Executive","4","Divorced",9525,1,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
29,"Travel_Frequently","Research & Development",20,"1","Medical",142826,"4","Male","1","2","Sales Executive","4","Divorced",9525,1,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
37,"Travel_Frequently","Sales",1,"4","Life Sciences",142827,"3","Male","1","2","Sales Executive","4","Divorced",9525,4,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
29,"Travel_Frequently","Research & Development",20,"1","Other",142828,"4","Male","1","2","Sales Executive","4","Divorced",9525,7,"No",14,"4","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
29,"Travel_Frequently","Research & Development",20,"1","Medical",142829,"4","Male","1","2","Sales Executive","4","Divorced",9525,1,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
29,"Travel_Frequently","Research & Development",20,"1","Other",142830,"4","Male","1","2","Sales Executive","4","Divorced",9525,7,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
37,"Travel_Frequently","Sales",1,"4","Medical",142831,"3","Male","3","2","Healthcare Representative","4","Divorced",6513,0,"No",17,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
37,"Travel_Frequently","Sales",1,"4","Life Sciences",142832,"3","Male","1","2","Sales Executive","4","Divorced",9525,4,"No",14,"3","3","2",6,2,"2",6,3,1,3,"Adzuna","Stay"
34,"Travel_Rarely","Research & Development",19,"3","Life Sciences",142833,"2","Female","2","1","Research Scientist","4","Married",2929,1,"No",12,"3","2","0",10,3,"3",10,9,8,7,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",19,"3","Medical",142835,"2","Female","2","1","Research Scientist","4","Married",2929,3,"No",12,"3","2","0",10,3,"3",10,9,8,7,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",19,"3","Life Sciences",142839,"2","Female","2","1","Research Scientist","4","Married",2929,1,"No",12,"3","2","0",10,3,"3",10,9,8,7,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",19,"3","Medical",142840,"2","Female","2","1","Research Scientist","4","Married",2929,3,"No",12,"3","2","0",10,3,"3",10,9,8,7,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",19,"3","Life Sciences",142841,"2","Female","2","1","Research Scientist","4","Married",2929,1,"No",12,"3","2","0",10,3,"3",10,9,8,7,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",19,"3","Medical",142843,"2","Female","2","1","Research Scientist","4","Married",2929,3,"No",12,"3","2","0",10,3,"3",10,9,8,7,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",19,"3","Life Sciences",142847,"2","Female","2","1","Research Scientist","4","Married",2929,1,"No",12,"3","2","0",10,3,"3",10,9,8,7,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",19,"3","Medical",142848,"2","Female","2","1","Research Scientist","4","Married",2929,3,"No",12,"3","2","0",10,3,"3",10,9,8,7,"GlassDoor","Stay"
23,"Travel_Rarely","Sales",7,"3","Life Sciences",142849,"3","Male","3","1","Sales Representative","4","Divorced",2275,1,"Yes",21,"3","2","1",3,2,"3",3,2,0,2,"Company Website","Left"
29,"Travel_Rarely","Human Resources",6,"1","Medical",142850,"4","Male","3","1","Sales Representative","4","Divorced",2275,1,"Yes",21,"3","2","1",3,2,"3",3,2,0,2,"Company Website","Stay"
29,"Travel_Rarely","Human Resources",6,"1","Marketing",142851,"4","Male","3","1","Sales Representative","4","Divorced",2275,9,"Yes",21,"3","2","1",3,2,"3",3,2,0,2,"Company Website","Stay"
23,"Travel_Rarely","Sales",7,"3","Marketing",142852,"3","Male","3","1","Sales Representative","4","Divorced",2275,9,"Yes",21,"3","2","1",3,2,"3",3,2,0,2,"Company Website","Left"
23,"Travel_Rarely","Sales",7,"3","Life Sciences",142853,"3","Male","3","1","Laboratory Technician","4","Divorced",2275,1,"Yes",21,"4","2","1",3,2,"3",3,2,0,2,"Recruit.net","Left"
23,"Travel_Rarely","Sales",7,"3","Marketing",142854,"3","Male","3","1","Sales Representative","4","Single",2275,9,"Yes",21,"4","2","1",3,2,"3",3,2,0,2,"Indeed","Left"
29,"Travel_Rarely","Human Resources",6,"1","Medical",142855,"4","Male","3","1","Sales Representative","4","Divorced",2275,1,"Yes",21,"4","2","1",3,2,"3",3,2,0,2,"Company Website","Stay"
29,"Travel_Rarely","Human Resources",6,"1","Marketing",142856,"4","Male","3","1","Sales Representative","4","Divorced",2275,9,"Yes",21,"4","2","1",3,2,"3",3,2,0,2,"Company Website","Stay"
23,"Travel_Rarely","Sales",7,"3","Life Sciences",142857,"3","Male","3","1","Sales Representative","4","Divorced",2275,1,"Yes",21,"3","2","1",3,2,"3",3,2,0,2,"Company Website","Left"
29,"Travel_Rarely","Human Resources",6,"1","Medical",142858,"4","Male","3","1","Sales Representative","4","Divorced",2275,1,"Yes",21,"3","2","1",3,2,"3",3,2,0,2,"Company Website","Stay"
29,"Travel_Rarely","Human Resources",6,"1","Marketing",142859,"4","Male","3","1","Sales Representative","4","Divorced",2275,9,"Yes",21,"3","2","1",3,2,"3",3,2,0,2,"Company Website","Stay"
23,"Travel_Rarely","Sales",7,"3","Marketing",142860,"3","Male","3","1","Sales Representative","4","Divorced",2275,9,"Yes",21,"3","2","1",3,2,"3",3,2,0,2,"Company Website","Left"
23,"Travel_Rarely","Sales",7,"3","Life Sciences",142861,"3","Male","3","1","Laboratory Technician","4","Divorced",2275,1,"Yes",21,"4","2","1",3,2,"3",3,2,0,2,"Recruit.net","Left"
23,"Travel_Rarely","Sales",7,"3","Marketing",142862,"3","Male","3","1","Sales Representative","4","Single",2275,9,"Yes",21,"4","2","1",3,2,"3",3,2,0,2,"Indeed","Left"
29,"Travel_Rarely","Human Resources",6,"1","Medical",142863,"4","Male","3","1","Sales Representative","4","Divorced",2275,1,"Yes",21,"4","2","1",3,2,"3",3,2,0,2,"Company Website","Stay"
29,"Travel_Rarely","Human Resources",6,"1","Marketing",142864,"4","Male","3","1","Sales Representative","4","Divorced",2275,9,"Yes",21,"4","2","1",3,2,"3",3,2,0,2,"Company Website","Stay"
44,"Travel_Rarely","Research & Development",2,"3","Life Sciences",142865,"3","Female","4","3","Healthcare Representative","4","Married",7879,1,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",6,"3","Medical",142866,"4","Female","4","3","Healthcare Representative","4","Married",7879,1,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
44,"Travel_Rarely","Research & Development",2,"3","Life Sciences",142867,"3","Female","4","3","Healthcare Representative","4","Married",7879,0,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",6,"3","Marketing",142868,"4","Female","4","3","Healthcare Representative","4","Married",7879,0,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",6,"3","Medical",142869,"4","Female","4","3","Healthcare Representative","4","Married",7879,1,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",6,"3","Marketing",142870,"4","Female","4","3","Healthcare Representative","4","Married",7879,0,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
44,"Travel_Rarely","Research & Development",2,"3","Life Sciences",142871,"3","Female","4","3","Healthcare Representative","4","Married",7879,1,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
44,"Travel_Rarely","Research & Development",2,"3","Life Sciences",142872,"3","Female","4","3","Healthcare Representative","4","Married",7879,0,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
44,"Travel_Rarely","Research & Development",2,"3","Life Sciences",142873,"3","Female","4","3","Healthcare Representative","4","Married",7879,1,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",6,"3","Medical",142874,"4","Female","4","3","Healthcare Representative","4","Married",7879,1,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
44,"Travel_Rarely","Research & Development",2,"3","Life Sciences",142875,"3","Female","4","3","Healthcare Representative","4","Married",7879,0,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",6,"3","Marketing",142876,"4","Female","4","3","Healthcare Representative","4","Married",7879,0,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",6,"3","Medical",142877,"4","Female","4","3","Healthcare Representative","4","Married",7879,1,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",6,"3","Marketing",142878,"4","Female","4","3","Healthcare Representative","4","Married",7879,0,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
44,"Travel_Rarely","Research & Development",2,"3","Life Sciences",142879,"3","Female","4","3","Healthcare Representative","4","Married",7879,1,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
44,"Travel_Rarely","Research & Development",2,"3","Life Sciences",142880,"3","Female","4","3","Healthcare Representative","4","Married",7879,0,"Yes",19,"3","2","1",9,2,"3",8,7,6,7,"Indeed","Stay"
35,"Travel_Frequently","Research & Development",2,"4","Medical",142881,"1","Male","2","1","Research Scientist","4","Single",4930,0,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
28,"Travel_Rarely","Sales",3,"3","Medical",142882,"4","Male","2","1","Research Scientist","4","Single",4930,0,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
28,"Travel_Rarely","Sales",3,"3","Life Sciences",142884,"4","Male","2","1","Research Scientist","4","Single",4930,3,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
28,"Travel_Rarely","Sales",3,"3","Medical",142885,"4","Male","2","1","Research Scientist","4","Single",4930,0,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Indeed","Stay"
28,"Travel_Rarely","Sales",3,"3","Life Sciences",142886,"4","Male","2","1","Research Scientist","4","Single",4930,3,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
35,"Travel_Frequently","Research & Development",2,"4","Medical",142887,"1","Male","2","1","Research Scientist","4","Single",4930,0,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
35,"Travel_Frequently","Research & Development",2,"4","Life Sciences",142888,"1","Male","2","1","Research Scientist","4","Single",4930,2,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
35,"Travel_Frequently","Research & Development",2,"4","Medical",142889,"1","Male","2","1","Research Scientist","4","Single",4930,0,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
28,"Travel_Rarely","Sales",3,"3","Medical",142890,"4","Male","2","1","Research Scientist","4","Single",4930,0,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
35,"Travel_Frequently","Research & Development",2,"4","Life Sciences",142891,"1","Male","2","1","Research Scientist","4","Single",4930,2,"Yes",14,"4","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
28,"Travel_Rarely","Sales",3,"3","Life Sciences",142892,"4","Male","2","1","Research Scientist","4","Single",4930,3,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
28,"Travel_Rarely","Sales",3,"3","Medical",142893,"4","Male","2","1","Research Scientist","4","Single",4930,0,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Indeed","Stay"
28,"Travel_Rarely","Sales",3,"3","Life Sciences",142894,"4","Male","2","1","Research Scientist","4","Single",4930,3,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
35,"Travel_Frequently","Research & Development",2,"4","Medical",142895,"1","Male","2","1","Research Scientist","4","Single",4930,0,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
35,"Travel_Frequently","Research & Development",2,"4","Life Sciences",142896,"1","Male","2","1","Research Scientist","4","Single",4930,2,"Yes",14,"3","3","0",6,2,"4",5,4,1,4,"Jora","Stay"
43,"Travel_Rarely","Sales",2,"3","Medical",142897,"4","Male","3","2","Sales Executive","4","Married",7847,1,"Yes",17,"4","1","1",10,3,"3",10,9,8,8,"LinkedIn","Stay"
30,"Travel_Rarely","Sales",9,"3","Medical",142898,"4","Male","3","2","Sales Executive","4","Married",7847,1,"Yes",17,"3","1","1",10,3,"3",10,9,8,8,"LinkedIn","Left"
43,"Travel_Rarely","Sales",2,"3","Life Sciences",142899,"4","Male","3","2","Sales Executive","4","Married",7847,4,"Yes",17,"3","1","1",10,3,"3",10,9,8,8,"LinkedIn","Stay"
30,"Travel_Rarely","Sales",9,"3","Medical",142900,"4","Male","3","2","Sales Executive","4","Married",7847,6,"Yes",17,"3","1","1",10,3,"3",10,9,8,8,"LinkedIn","Left"
30,"Travel_Rarely","Sales",9,"3","Medical",142901,"4","Male","3","2","Sales Executive","4","Married",7847,1,"Yes",17,"3","1","1",10,3,"3",10,9,8,8,"LinkedIn","Left"
30,"Travel_Rarely","Sales",9,"3","Medical",142902,"4","Male","3","2","Sales Executive","4","Married",7847,6,"Yes",17,"3","1","1",10,3,"3",10,9,8,8,"LinkedIn","Left"
